Crash Breakdown,Crash Breakdown 2,Crash Severity,Cross Street Full Name,Cyclist Flag,Date Of Loss Year,Day Of Week,Derived Crash Congifuration,Heavy Veh Flag,Intersection Crash,Mid Block Crash,Month Of Year,Motorcycle Flag,Municipality Name,Municipality Name (ifnull),Municipality With Boundary,Parking Lot Flag,Pedestrian Flag,Region,Road Location Description,Street Full Name,Street Full Name (ifnull),Time Category,Crash Count,Latitude,Longitude,Number of Records
THURSDAY,VANCOUVER,CASUALTY,MAIN ST,Yes,2018,THURSDAY,SINGLE VEHICLE,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 12TH AVE & MAIN ST,E 12TH AVE,E 12TH AVE,15:00-17:59,1,49.260193,-123.101079,1
THURSDAY,VANCOUVER,CASUALTY,SLOCAN ST,Yes,2019,THURSDAY,SINGLE VEHICLE,N,Yes,N,MARCH,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E BROADWAY & SLOCAN ST,E BROADWAY,E BROADWAY,06:00-08:59,1,49.262006,-123.049586,1
FRIDAY,VANCOUVER,PROPERTY DAMAGE ONLY,MANITOBA ST,Yes,2019,FRIDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,MANITOBA ST & W 10TH AVE,W 10TH AVE,W 10TH AVE,21:00-23:59,1,49.262105,-123.106872,1
TUESDAY,VANCOUVER,CASUALTY,ONTARIO ST,Yes,2016,TUESDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 13TH AVE & ONTARIO ST & W 13TH AVE,E 13TH AVE,E 13TH AVE,21:00-23:59,1,49.259353,-123.105052,1
FRIDAY,BURNABY,PROPERTY DAMAGE ONLY,LOUGHEED HWY,Yes,2016,FRIDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,BURNABY,BURNABY,BURNABY,No,No,LOWER MAINLAND,LOUGHEED HWY & SPERLING AVE,SPERLING AVE,SPERLING AVE,15:00-17:59,1,49.259632,-122.964631,1
WEDNESDAY,VANCOUVER,CASUALTY,SOPHIA ST,Yes,2016,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,MARCH,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 14TH AVE & SOPHIA ST,E 14TH AVE,E 14TH AVE,15:00-17:59,1,49.258359,-123.098374,1
WEDNESDAY,VANCOUVER,PROPERTY DAMAGE ONLY,QUEBEC ST,Yes,2018,WEDNESDAY,UNDETERMINED,N,Yes,N,MAY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 14TH AVE & QUEBEC ST,E 14TH AVE,E 14TH AVE,09:00-11:59,1,49.258425,-123.103184,1
FRIDAY,VANCOUVER,CASUALTY,CAMBIE ST,Yes,2019,FRIDAY,SINGLE VEHICLE,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,Yes,No,LOWER MAINLAND,CAMBIE ST & W 14TH AVE,W 14TH AVE,W 14TH AVE,09:00-11:59,1,49.258738,-123.115022,1
THURSDAY,VANCOUVER,CASUALTY,E 12TH AVE,Yes,2016,THURSDAY,SINGLE VEHICLE,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 12TH AVE & SLOCAN ST,SLOCAN ST,SLOCAN ST,18:00-20:59,1,49.258754,-123.049549,1
WEDNESDAY,VANCOUVER,CASUALTY,HEATHER ST,Yes,2015,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,HEATHER ST & W 13TH AVE,W 13TH AVE,W 13TH AVE,18:00-20:59,1,49.259526,-123.119989,1
SATURDAY,VANCOUVER,CASUALTY,LAKEWOOD DR,Yes,2017,SATURDAY,SINGLE VEHICLE,N,Yes,N,DECEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,GRANDVIEW HWY N & LAKEWOOD DR,GRANDVIEW HWY N,GRANDVIEW HWY N,15:00-17:59,1,49.260645,-123.062059,1
THURSDAY,BURNABY,CASUALTY,STILL CREEK AVE,Yes,2016,THURSDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,BURNABY,BURNABY,BURNABY,No,No,LOWER MAINLAND,STILL CREEK AVE & STILL CREEK DR,STILL CREEK DR,STILL CREEK DR,18:00-20:59,1,49.260991,-123.00595,1
SATURDAY,VANCOUVER,CASUALTY,COMMERCIAL DR,Yes,2016,SATURDAY,SIDE IMPACT,N,Yes,N,MARCH,N,VANCOUVER,VANCOUVER,VANCOUVER,Yes,No,LOWER MAINLAND,COMMERCIAL DR & E 10TH AVE,E 10TH AVE,E 10TH AVE,09:00-11:59,1,49.261397,-123.069814,1
THURSDAY,VANCOUVER,CASUALTY,RUPERT ST,Yes,2018,THURSDAY,SINGLE VEHICLE,N,Yes,N,JANUARY,N,VANCOUVER,VANCOUVER,VANCOUVER,Yes,No,LOWER MAINLAND,E BROADWAY & RUPERT ST,E BROADWAY,E BROADWAY,09:00-11:59,1,49.261898,-123.033733,1
FRIDAY,VANCOUVER,CASUALTY,FIR ST,Yes,2016,FRIDAY,SINGLE VEHICLE,N,Yes,N,FEBRUARY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,FIR ST & W 13TH AVE,W 13TH AVE,W 13TH AVE,15:00-17:59,1,49.259853,-123.141183,1
THURSDAY,VANCOUVER,CASUALTY,MAIN ST,Yes,2016,THURSDAY,SINGLE VEHICLE,N,Yes,N,APRIL,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 13TH AVE & MAIN ST,E 13TH AVE,E 13TH AVE,15:00-17:59,1,49.259308,-123.101108,1
SUNDAY,VANCOUVER,CASUALTY,CLARK DR,Yes,2018,SUNDAY,SINGLE VEHICLE,N,Yes,N,APRIL,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CLARK DR & E 10TH AVE,E 10TH AVE,E 10TH AVE,15:00-17:59,1,49.261417,-123.077602,1
WEDNESDAY,VANCOUVER,CASUALTY,VICTORIA DR,Yes,2017,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & VICTORIA DR,E 10TH AVE,E 10TH AVE,15:00-17:59,1,49.261382,-123.065928,1
FRIDAY,VANCOUVER,CASUALTY,E 10TH AVE,Yes,2018,FRIDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & VICTORIA DR,VICTORIA DR,VICTORIA DR,06:00-08:59,1,49.261382,-123.065928,1
FRIDAY,VANCOUVER,PROPERTY DAMAGE ONLY,GUELPH ST,Yes,2015,FRIDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & GUELPH ST,E 10TH AVE,E 10TH AVE,12:00-14:59,1,49.261557,-123.094966,1
TUESDAY,VANCOUVER,CASUALTY,E BROADWAY,Yes,2019,TUESDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E BROADWAY & KINGSWAY,KINGSWAY,KINGSWAY,12:00-14:59,1,49.26287,-123.099528,1
FRIDAY,VANCOUVER,CASUALTY,MANITOBA ST,Yes,2017,FRIDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,MANITOBA ST & W BROADWAY,W BROADWAY,W BROADWAY,15:00-17:59,1,49.263048,-123.106831,1
THURSDAY,VANCOUVER,CASUALTY,GRANDVIEW HWY N,Yes,2018,THURSDAY,SIDE IMPACT,N,Yes,N,NOVEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,GRANDVIEW HWY N & LAKEWOOD DR,LAKEWOOD DR,LAKEWOOD DR,12:00-14:59,1,49.260645,-123.062059,1
FRIDAY,BURNABY,CASUALTY,STILL CREEK AVE,Yes,2015,FRIDAY,UNDETERMINED,N,Yes,N,MARCH,N,BURNABY,BURNABY,BURNABY,No,No,LOWER MAINLAND,DOUGLAS RD & STILL CREEK AVE,DOUGLAS RD,DOUGLAS RD,12:00-14:59,1,49.260778,-122.984608,1
WEDNESDAY,BURNABY,CASUALTY,NA,Yes,2016,WEDNESDAY,SIDE IMPACT,N,No,N,AUGUST,N,BURNABY,BURNABY,BURNABY,Yes,No,LOWER MAINLAND,STILL CREEK AVE,STILL CREEK AVE,STILL CREEK AVE,15:00-17:59,1,49.260808,-122.988987,1
TUESDAY,VANCOUVER,CASUALTY,BROADWAY,Yes,2017,TUESDAY,OVERTAKING,Y,No,N,MARCH,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,ONTARIO PL,ONTARIO PL,06:00-08:59,1,NA,NA,1
MONDAY,VICTORIA,PROPERTY DAMAGE ONLY,REYNOLDS,Yes,2015,MONDAY,SINGLE VEHICLE,N,No,N,MARCH,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,NA,QUADRA ST,QUADRA ST,21:00-23:59,1,NA,NA,1
FRIDAY,SUMMERLAND,CASUALTY,HWY 97,Yes,2015,FRIDAY,SINGLE VEHICLE,N,No,N,APRIL,N,SUMMERLAND,SUMMERLAND,NA,No,No,SOUTHERN INTERIOR,NA,ROBINSON RD,ROBINSON RD,15:00-17:59,1,NA,NA,1
MONDAY,NORTH VANCOUVER,CASUALTY,29TH,Yes,2018,MONDAY,SINGLE VEHICLE,N,No,N,JUNE,N,NORTH VANCOUVER,NORTH VANCOUVER,NA,No,No,LOWER MAINLAND,NA,LYNN VALLEY RD,LYNN VALLEY RD,15:00-17:59,1,NA,NA,1
MONDAY,UNKNOWN,CASUALTY,BLENKINSOP,Yes,2017,MONDAY,SINGLE VEHICLE,N,No,N,JANUARY,N,NA,UNKNOWN,NA,No,No,Unknown,NA,MACKENZIE,MACKENZIE,06:00-08:59,1,NA,NA,1
TUESDAY,VANCOUVER,CASUALTY,10 TH AVE,Yes,2016,TUESDAY,SINGLE VEHICLE,N,No,N,SEPTEMBER,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,MAIN ST,MAIN ST,12:00-14:59,1,NA,NA,1
THURSDAY,NORTH VANCOUVER,CASUALTY,BROOKSBANK,Yes,2016,THURSDAY,SINGLE VEHICLE,N,No,N,JULY,N,NORTH VANCOUVER,NORTH VANCOUVER,NA,No,No,LOWER MAINLAND,NA,MAIN ST,MAIN ST,15:00-17:59,1,NA,NA,1
THURSDAY,WHITE ROCK,CASUALTY,129B ST,Yes,2016,THURSDAY,SINGLE VEHICLE,N,No,N,MAY,N,WHITE ROCK,WHITE ROCK,NA,No,No,LOWER MAINLAND,NA,MARINE DR,MARINE DR,18:00-20:59,1,NA,NA,1
WEDNESDAY,CHILLIWACK,CASUALTY,MAIN ST,Yes,2017,WEDNESDAY,SINGLE VEHICLE,N,No,N,JULY,N,CHILLIWACK,CHILLIWACK,NA,No,No,LOWER MAINLAND,NA,ONTARIO AVE,ONTARIO AVE,00:00-02:59,1,NA,NA,1
TUESDAY,VANCOUVER,CASUALTY,KING EDWARD,Yes,2015,TUESDAY,SINGLE VEHICLE,N,No,N,FEBRUARY,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,ONTARIO ST,ONTARIO ST,06:00-08:59,1,NA,NA,1
SATURDAY,VANCOUVER,CASUALTY,5TH STREET,Yes,2015,SATURDAY,SINGLE VEHICLE,N,No,N,SEPTEMBER,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,PINE ST,PINE ST,12:00-14:59,1,NA,NA,1
THURSDAY,VICTORIA,CASUALTY,WETHERBY,Yes,2017,THURSDAY,UNDETERMINED,N,No,N,JULY,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,NA,N DAIRY RD,N DAIRY RD,12:00-14:59,1,NA,NA,1
WEDNESDAY,ABBOTSFORD,PROPERTY DAMAGE ONLY,GLADYS AVE,Yes,2017,WEDNESDAY,SINGLE VEHICLE,N,No,N,APRIL,N,ABBOTSFORD,ABBOTSFORD,NA,No,No,LOWER MAINLAND,NA,OLD YALE RD,OLD YALE RD,15:00-17:59,1,NA,NA,1
SUNDAY,ARMSTRONG,CASUALTY,CROZIER RD,Yes,2017,SUNDAY,SINGLE VEHICLE,N,No,N,SEPTEMBER,N,ARMSTRONG,ARMSTRONG,NA,No,No,SOUTHERN INTERIOR,NA,OTTER LAKE RD,OTTER LAKE RD,15:00-17:59,1,NA,NA,1
WEDNESDAY,VICTORIA,CASUALTY,EMILIA,Yes,2018,WEDNESDAY,SINGLE VEHICLE,N,No,N,JUNE,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,NA,PANDORA AVE,PANDORA AVE,12:00-14:59,1,NA,NA,1
WEDNESDAY,VICTORIA,PROPERTY DAMAGE ONLY,CEDAR CROSS,Yes,2018,WEDNESDAY,SINGLE VEHICLE,N,No,N,MAY,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,NA,SHELBOURNE ST,SHELBOURNE ST,09:00-11:59,1,NA,NA,1
TUESDAY,COLWOOD,CASUALTY,WATKISS,Yes,2017,TUESDAY,UNDETERMINED,N,No,N,OCTOBER,N,COLWOOD,COLWOOD,NA,No,No,VANCOUVER ISLAND,NA,W BURNSIDE,W BURNSIDE,12:00-14:59,1,NA,NA,1
THURSDAY,UNKNOWN,PROPERTY DAMAGE ONLY,10TH AVE,Yes,2018,THURSDAY,SIDE IMPACT,N,No,N,JULY,N,NA,UNKNOWN,NA,No,No,Unknown,NA,WOODLANDS,WOODLANDS,15:00-17:59,1,NA,NA,1
TUESDAY,VANCOUVER,CASUALTY,22ND,Yes,2015,TUESDAY,SINGLE VEHICLE,N,No,N,AUGUST,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,YUKON ST,YUKON ST,18:00-20:59,1,NA,NA,1
SUNDAY,VANCOUVER,CASUALTY,W GEORGIA VIA DUCT,Yes,2019,SUNDAY,SINGLE VEHICLE,N,No,N,SEPTEMBER,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,MAIN ST,MAIN ST,21:00-23:59,1,NA,NA,1
THURSDAY,ABBOTSFORD,PROPERTY DAMAGE ONLY,MACALLUM,Yes,2017,THURSDAY,SINGLE VEHICLE,N,No,N,SEPTEMBER,N,ABBOTSFORD,ABBOTSFORD,NA,No,No,LOWER MAINLAND,NA,MARSHALL RD,MARSHALL RD,15:00-17:59,1,NA,NA,1
MONDAY,VANCOUVER,CASUALTY,12TH AVE,Yes,2017,MONDAY,SINGLE VEHICLE,N,No,N,JUNE,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,COMMERCIAL DR,COMMERCIAL DR,09:00-11:59,1,NA,NA,1
SUNDAY,VICTORIA,CASUALTY,ADMIRALS RD,Yes,2018,SUNDAY,SINGLE VEHICLE,N,No,N,MAY,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,NA,COOPER ROAD,COOPER ROAD,12:00-14:59,1,NA,NA,1
WEDNESDAY,VICTORIA,PROPERTY DAMAGE ONLY,TILLICUM,Yes,2018,WEDNESDAY,UNDETERMINED,N,No,N,OCTOBER,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,NA,W BURNSIDE RD,W BURNSIDE RD,18:00-20:59,1,NA,NA,1
SUNDAY,VANCOUVER,PROPERTY DAMAGE ONLY,EAST MALL,Yes,2016,SUNDAY,SINGLE VEHICLE,N,No,N,JULY,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,W 16TH AVE,W 16TH AVE,09:00-11:59,1,NA,NA,1
MONDAY,SALMON ARM,PROPERTY DAMAGE ONLY,10 ST SW,Yes,2015,MONDAY,UNDETERMINED,N,No,N,OCTOBER,N,SALMON ARM,SALMON ARM,NA,No,No,SOUTHERN INTERIOR,NA,SHUSWAP STREET,SHUSWAP STREET,18:00-20:59,1,NA,NA,1
WEDNESDAY,VANCOUVER,CASUALTY,20 TH AVE,Yes,2018,WEDNESDAY,SINGLE VEHICLE,N,No,N,JULY,N,VANCOUVER,VANCOUVER,NA,Yes,No,LOWER MAINLAND,NA,MAIN ST,MAIN ST,15:00-17:59,1,NA,NA,1
TUESDAY,NORTH VANCOUVER,CASUALTY,KEITH RD,Yes,2018,TUESDAY,REAR END,N,No,N,JULY,N,NORTH VANCOUVER,NORTH VANCOUVER,NA,No,No,LOWER MAINLAND,NA,MOUNTAIN HWY,MOUNTAIN HWY,06:00-08:59,1,NA,NA,1
FRIDAY,LILLOOET,PROPERTY DAMAGE ONLY,PLAYART COURT,Yes,2019,FRIDAY,SINGLE VEHICLE,N,No,N,SEPTEMBER,N,LILLOOET,LILLOOET,NA,No,No,SOUTHERN INTERIOR,NA,MOUNTAINVIEW RD,MOUNTAINVIEW RD,18:00-20:59,1,NA,NA,1
FRIDAY,OAK BAY,CASUALTY,UNKNOWN,Yes,2018,FRIDAY,SINGLE VEHICLE,N,No,N,JUNE,N,OAK BAY,OAK BAY,NA,No,No,VANCOUVER ISLAND,NA,OAK BAY AVE,OAK BAY AVE,12:00-14:59,1,NA,NA,1
MONDAY,VICTORIA,CASUALTY,BELLAMY RD,Yes,2017,MONDAY,UNDETERMINED,N,No,N,MAY,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,NA,PHELPS AVE,PHELPS AVE,12:00-14:59,1,NA,NA,1
WEDNESDAY,UNKNOWN,CASUALTY,OXFORD STREET,Yes,2017,WEDNESDAY,SINGLE VEHICLE,N,No,N,MARCH,N,NA,UNKNOWN,NA,No,No,Unknown,NA,PRAIRIE AVENUE,PRAIRIE AVENUE,18:00-20:59,1,NA,NA,1
WEDNESDAY,DELTA,PROPERTY DAMAGE ONLY,80 AVE,Yes,2019,WEDNESDAY,SINGLE VEHICLE,N,No,N,APRIL,N,DELTA,DELTA,NA,No,No,LOWER MAINLAND,NA,SHARMA BLVD,SHARMA BLVD,12:00-14:59,1,NA,NA,1
THURSDAY,VICTORIA,CASUALTY,DERBY RD,Yes,2016,THURSDAY,UNDETERMINED,N,No,N,MARCH,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,NA,SHELBOURNE ST,SHELBOURNE ST,03:00-05:59,1,NA,NA,1
TUESDAY,NORTH VANCOUVER,CASUALTY,KEITH ROAD,Yes,2019,TUESDAY,SINGLE VEHICLE,N,No,N,JUNE,N,NORTH VANCOUVER,NORTH VANCOUVER,NA,No,No,LOWER MAINLAND,NA,ST ANDREWS AVE,ST ANDREWS AVE,09:00-11:59,1,NA,NA,1
MONDAY,NEW WESTMINSTER,PROPERTY DAMAGE ONLY,3RD STREET,Yes,2017,MONDAY,SINGLE VEHICLE,N,No,N,DECEMBER,N,NEW WESTMINSTER,NEW WESTMINSTER,NA,No,No,LOWER MAINLAND,NA,STEWARDSON WAY,STEWARDSON WAY,15:00-17:59,1,NA,NA,1
THURSDAY,VICTORIA,PROPERTY DAMAGE ONLY,REGINA AVE,Yes,2018,THURSDAY,SINGLE VEHICLE,N,No,N,MAY,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,NA,TILLICUM RD,TILLICUM RD,06:00-08:59,1,NA,NA,1
THURSDAY,SAANICH,PROPERTY DAMAGE ONLY,CLOVERDALE AVE,Yes,2016,THURSDAY,SINGLE VEHICLE,N,No,N,DECEMBER,N,SAANICH,SAANICH,NA,No,No,VANCOUVER ISLAND,NA,GALLOPING GOOSE TRAIL,GALLOPING GOOSE TRAIL,15:00-17:59,1,NA,NA,1
SUNDAY,SURREY,PROPERTY DAMAGE ONLY,132ND,Yes,2015,SUNDAY,UNDETERMINED,N,No,N,OCTOBER,N,SURREY,SURREY,NA,No,No,LOWER MAINLAND,NA,KING GEORGE BLVD,KING GEORGE BLVD,21:00-23:59,1,NA,NA,1
SUNDAY,VICTORIA,PROPERTY DAMAGE ONLY,GALLOPING GOOSE TRAIL,Yes,2019,SUNDAY,SINGLE VEHICLE,N,No,N,MAY,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,NA,MAPLE BANK RD,MAPLE BANK RD,15:00-17:59,1,NA,NA,1
SUNDAY,VANCOUVER,CASUALTY,BURKEHILL,Yes,2016,SUNDAY,SINGLE VEHICLE,N,No,N,JULY,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,MARINE DR,MARINE DR,15:00-17:59,1,NA,NA,1
TUESDAY,VANCOUVER,PROPERTY DAMAGE ONLY,KINGSWAY,Yes,2016,TUESDAY,SINGLE VEHICLE,N,No,N,FEBRUARY,N,VANCOUVER,VANCOUVER,NA,Yes,No,LOWER MAINLAND,NA,W BROADWAY,W BROADWAY,09:00-11:59,1,NA,NA,1
SATURDAY,VANCOUVER,CASUALTY,BIRNEY,Yes,2016,SATURDAY,UNDETERMINED,N,No,N,AUGUST,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,WESBROOK MALL,WESBROOK MALL,12:00-14:59,1,NA,NA,1
THURSDAY,VICTORIA,CASUALTY,GORDEN HEAD AVE,Yes,2017,THURSDAY,SINGLE VEHICLE,N,No,N,SEPTEMBER,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,NA,MCKENZIE ST,MCKENZIE ST,18:00-20:59,1,NA,NA,1
SATURDAY,CENTRAL SAANICH,CASUALTY,BEAR HILL,Yes,2017,SATURDAY,SINGLE VEHICLE,N,No,N,JULY,N,CENTRAL SAANICH,CENTRAL SAANICH,NA,No,No,VANCOUVER ISLAND,NA,OLDFIELD RD,OLDFIELD RD,15:00-17:59,1,NA,NA,1
MONDAY,KELOWNA,PROPERTY DAMAGE ONLY,POPLAR ROAD,Yes,2016,MONDAY,SINGLE VEHICLE,Y,No,N,NOVEMBER,N,KELOWNA,KELOWNA,NA,No,No,SOUTHERN INTERIOR,NA,MCCLURE ROAD,MCCLURE ROAD,15:00-17:59,1,NA,NA,1
WEDNESDAY,VICTORIA,CASUALTY,GORDENHEAD RD,Yes,2015,WEDNESDAY,SINGLE VEHICLE,N,No,N,OCTOBER,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,NA,MCKENZIE ST,MCKENZIE ST,18:00-20:59,1,NA,NA,1
TUESDAY,VICTORIA,CASUALTY,GORDON HEAD,Yes,2018,TUESDAY,SINGLE VEHICLE,N,No,N,JANUARY,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,NA,MCKENZIE ST,MCKENZIE ST,18:00-20:59,1,NA,NA,1
MONDAY,KELOWNA,CASUALTY,EITHEL,Yes,2019,MONDAY,SINGLE VEHICLE,N,No,N,SEPTEMBER,N,KELOWNA,KELOWNA,NA,No,No,SOUTHERN INTERIOR,NA,STOCKWELL AVE,STOCKWELL AVE,09:00-11:59,1,NA,NA,1
SUNDAY,VICTORIA,CASUALTY,ROCKY POINT RD,Yes,2015,SUNDAY,SINGLE VEHICLE,N,No,N,OCTOBER,N,VICTORIA,VICTORIA,NA,No,No,VANCOUVER ISLAND,NA,TAYLOR RD,TAYLOR RD,15:00-17:59,1,NA,NA,1
THURSDAY,RICHMOND,CASUALTY,GARDEN CITY,Yes,2016,THURSDAY,UNDETERMINED,N,No,N,AUGUST,N,RICHMOND,RICHMOND,NA,No,No,LOWER MAINLAND,NA,WESTMINSTER,WESTMINSTER,12:00-14:59,1,NA,NA,1
WEDNESDAY,REVELSTOKE,CASUALTY,FOURTH,Yes,2016,WEDNESDAY,SINGLE VEHICLE,N,No,N,JUNE,N,REVELSTOKE,REVELSTOKE,NA,No,No,SOUTHERN INTERIOR,NA,EDWARD ST,EDWARD ST,18:00-20:59,1,NA,NA,1
THURSDAY,VANCOUVER,CASUALTY,16TH,Yes,2017,THURSDAY,SINGLE VEHICLE,N,No,N,MARCH,N,VANCOUVER,VANCOUVER,NA,No,No,LOWER MAINLAND,NA,FRASER ST,FRASER ST,18:00-20:59,1,NA,NA,1
MONDAY,LANGFORD,CASUALTY,GOLD STREAM,Yes,2018,MONDAY,SINGLE VEHICLE,N,No,N,JUNE,N,LANGFORD,LANGFORD,NA,No,No,VANCOUVER ISLAND,NA,OLD ISLAND HWY,OLD ISLAND HWY,15:00-17:59,1,NA,NA,1
THURSDAY,NORTH VANCOUVER,CASUALTY,FORBES AVE,Yes,2019,THURSDAY,SINGLE VEHICLE,N,Yes,N,MAY,N,NORTH VANCOUVER,NORTH VANCOUVER,NORTH VANCOUVER,No,No,LOWER MAINLAND,FORBES AVE & MAHON AVE & W ESPLANADE,W ESPLANADE,W ESPLANADE,18:00-20:59,1,49.31374,-123.085662,1
WEDNESDAY,NORTH VANCOUVER,CASUALTY,E KEITH RD,Yes,2019,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,NORTH VANCOUVER,NORTH VANCOUVER,NORTH VANCOUVER,No,No,LOWER MAINLAND,CLOVERLEY ST & E KEITH RD,CLOVERLEY ST,CLOVERLEY ST,15:00-17:59,1,49.313365,-123.046112,1
THURSDAY,VANCOUVER,PROPERTY DAMAGE ONLY,DENMAN ST,Yes,2017,THURSDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,COMOX ST & DENMAN ST,COMOX ST,COMOX ST,21:00-23:59,1,49.288672,-123.139697,1
THURSDAY,NORTH VANCOUVER,CASUALTY,W 1ST ST,Yes,2017,THURSDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,NORTH VANCOUVER,NORTH VANCOUVER,NORTH VANCOUVER,No,No,LOWER MAINLAND,CHESTERFIELD AVE & W 1ST ST,CHESTERFIELD AVE,CHESTERFIELD AVE,06:00-08:59,1,49.313175,-123.081814,1
FRIDAY,WEST VANCOUVER,CASUALTY,WHONOAK RD,Yes,2017,FRIDAY,UNDETERMINED,N,Yes,N,APRIL,N,WEST VANCOUVER,WEST VANCOUVER,WEST VANCOUVER,No,No,LOWER MAINLAND,WELCH ST & WHONOAK RD & UTILITY ACCESS ROAD,WELCH ST,WELCH ST,15:00-17:59,1,49.317706,-123.121151,1
SUNDAY,NORTH VANCOUVER,CASUALTY,W KEITH RD,Yes,2019,SUNDAY,SINGLE VEHICLE,N,Yes,N,JANUARY,N,NORTH VANCOUVER,NORTH VANCOUVER,NORTH VANCOUVER,No,No,LOWER MAINLAND,JONES AVE & W KEITH RD,JONES AVE,JONES AVE,15:00-17:59,1,49.31999,-123.081725,1
SUNDAY,NORTH VANCOUVER,CASUALTY,LONSDALE AVE,Yes,2019,SUNDAY,UNDETERMINED,Y,Yes,N,JANUARY,N,NORTH VANCOUVER,NORTH VANCOUVER,NORTH VANCOUVER,No,No,LOWER MAINLAND,E ESPLANADE & LONSDALE AVE & W ESPLANADE,W ESPLANADE,W ESPLANADE,12:00-14:59,1,49.311047,-123.079495,1
