Crash Breakdown,Crash Breakdown 2,Crash Severity,Cross Street Full Name,Cyclist Flag,Date Of Loss Year,Day Of Week,Derived Crash Congifuration,Heavy Veh Flag,Intersection Crash,Mid Block Crash,Month Of Year,Motorcycle Flag,Municipality Name,Municipality Name (ifnull),Municipality With Boundary,Parking Lot Flag,Pedestrian Flag,Region,Road Location Description,Street Full Name,Street Full Name (ifnull),Time Category,Crash Count,Latitude,Longitude,Number of Records
SATURDAY,VANCOUVER,PROPERTY DAMAGE ONLY,NA,Yes,2017,SATURDAY,SINGLE VEHICLE,N,No,Y,MARCH,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,REDBUD LANE,REDBUD LANE,REDBUD LANE,18:00-20:59,1,49.261443,-123.156541,1
MONDAY,VANCOUVER,CASUALTY,GLEN DR,Yes,2015,MONDAY,SINGLE VEHICLE,N,Yes,N,NOVEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & GLEN DR,E 10TH AVE,E 10TH AVE,06:00-08:59,1,49.261443,-123.081407,1
TUESDAY,VANCOUVER,CASUALTY,E 10TH AVE,Yes,2016,TUESDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & PRINCE EDWARD ST,PRINCE EDWARD ST,PRINCE EDWARD ST,18:00-20:59,1,49.261934,-123.096061,1
FRIDAY,VANCOUVER,PROPERTY DAMAGE ONLY,YUKON ST,Yes,2015,FRIDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,W 10TH AVE & YUKON ST,W 10TH AVE,W 10TH AVE,06:00-08:59,1,49.262208,-123.112913,1
WEDNESDAY,VANCOUVER,CASUALTY,YUKON ST,Yes,2017,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,NOVEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,W 10TH AVE & YUKON ST,W 10TH AVE,W 10TH AVE,09:00-11:59,1,49.262208,-123.112913,1
WEDNESDAY,VANCOUVER,CASUALTY,HIGHBURY ST,Yes,2015,WEDNESDAY,UNDETERMINED,N,Yes,N,SEPTEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,HIGHBURY ST & W 11TH AVE,W 11TH AVE,W 11TH AVE,12:00-14:59,1,49.262577,-123.187847,1
TUESDAY,VANCOUVER,CASUALTY,W 10TH AVE,Yes,2016,TUESDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,Yes,No,LOWER MAINLAND,GRANVILLE ST & W 10TH AVE,GRANVILLE ST,GRANVILLE ST,15:00-17:59,1,49.262638,-123.138541,1
THURSDAY,VANCOUVER,CASUALTY,W 11TH AVE,Yes,2016,THURSDAY,UNDETERMINED,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CROWN ST & W 11TH AVE,CROWN ST,CROWN ST,06:00-08:59,1,49.26266,-123.193942,1
THURSDAY,VANCOUVER,CASUALTY,PINE ST,Yes,2015,THURSDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,PINE ST & W 10TH AVE,W 10TH AVE,W 10TH AVE,09:00-11:59,1,49.262715,-123.143465,1
SATURDAY,VANCOUVER,CASUALTY,CYPRESS ST,Yes,2015,SATURDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,Yes,No,LOWER MAINLAND,CYPRESS ST & W 10TH AVE,W 10TH AVE,W 10TH AVE,12:00-14:59,1,49.262787,-123.14818,1
TUESDAY,VANCOUVER,CASUALTY,W 12TH AVE,Yes,2018,TUESDAY,SINGLE VEHICLE,N,Yes,N,SEPTEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,VINE ST & W 12TH AVE,VINE ST,VINE ST,15:00-17:59,1,49.261114,-123.157729,1
TUESDAY,VANCOUVER,CASUALTY,E 10TH AVE,Yes,2017,TUESDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & VICTORIA DR,VICTORIA DR,VICTORIA DR,15:00-17:59,1,49.261382,-123.065928,1
TUESDAY,VANCOUVER,PROPERTY DAMAGE ONLY,MAIN ST,Yes,2015,TUESDAY,SINGLE VEHICLE,N,Yes,N,NOVEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & MAIN ST,E 10TH AVE,E 10TH AVE,18:00-20:59,1,49.26201,-123.100996,1
TUESDAY,VANCOUVER,PROPERTY DAMAGE ONLY,NA,Yes,2018,TUESDAY,SINGLE VEHICLE,N,No,Y,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,HEMLOCK ST,HEMLOCK ST,HEMLOCK ST,21:00-23:59,1,49.263294,-123.136103,1
MONDAY,VANCOUVER,CASUALTY,WILLOW ST,Yes,2015,MONDAY,UNDETERMINED,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,W BROADWAY & WILLOW ST,W BROADWAY,W BROADWAY,09:00-11:59,1,49.263317,-123.121819,1
MONDAY,VANCOUVER,CASUALTY,MAIN ST,Yes,2018,MONDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & MAIN ST,E 10TH AVE,E 10TH AVE,15:00-17:59,1,49.26201,-123.100996,1
FRIDAY,VANCOUVER,PROPERTY DAMAGE ONLY,ONTARIO ST,Yes,2018,FRIDAY,REAR END,N,Yes,N,NOVEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & ONTARIO ST & W 10TH AVE,W 10TH AVE,W 10TH AVE,18:00-20:59,1,49.262072,-123.104917,1
MONDAY,VANCOUVER,CASUALTY,COLUMBIA ST,Yes,2018,MONDAY,SINGLE VEHICLE,N,Yes,N,JANUARY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,COLUMBIA ST & W 10TH AVE,W 10TH AVE,W 10TH AVE,21:00-23:59,1,49.26215,-123.109491,1
FRIDAY,VANCOUVER,PROPERTY DAMAGE ONLY,CAMBIE ST,Yes,2017,FRIDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CAMBIE ST & W 10TH AVE,W 10TH AVE,W 10TH AVE,06:00-08:59,1,49.262239,-123.114914,1
SUNDAY,VANCOUVER,CASUALTY,W 10TH AVE,Yes,2018,SUNDAY,SINGLE VEHICLE,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,GRANVILLE ST & W 10TH AVE,GRANVILLE ST,GRANVILLE ST,18:00-20:59,1,49.262638,-123.138541,1
SUNDAY,VANCOUVER,CASUALTY,GRANVILLE ST,Yes,2015,SUNDAY,SINGLE VEHICLE,N,Yes,N,APRIL,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,GRANVILLE ST & W 10TH AVE,W 10TH AVE,W 10TH AVE,09:00-11:59,2,49.262638,-123.138541,1
THURSDAY,VANCOUVER,CASUALTY,NA,Yes,2015,THURSDAY,UNDETERMINED,N,No,Y,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 8TH AVE,E 8TH AVE,E 8TH AVE,15:00-17:59,1,49.263266,-123.071647,1
MONDAY,VANCOUVER,CASUALTY,E 10TH AVE,Yes,2019,MONDAY,SIDE IMPACT,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & WINDSOR ST,WINDSOR ST,WINDSOR ST,06:00-08:59,1,49.261455,-123.08333,1
THURSDAY,VANCOUVER,CASUALTY,GUELPH ST,Yes,2015,THURSDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & GUELPH ST,E 10TH AVE,E 10TH AVE,15:00-17:59,1,49.261557,-123.094966,1
TUESDAY,VANCOUVER,CASUALTY,E BROADWAY,Yes,2018,TUESDAY,SINGLE VEHICLE,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E BROADWAY & SEMLIN DR,SEMLIN DR,SEMLIN DR,15:00-17:59,1,49.262274,-123.063969,1
TUESDAY,VANCOUVER,CASUALTY,CAMBIE ST,Yes,2015,TUESDAY,SINGLE VEHICLE,N,Yes,N,MAY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CAMBIE ST & W 10TH AVE,W 10TH AVE,W 10TH AVE,09:00-11:59,1,49.262239,-123.114914,1
THURSDAY,VANCOUVER,PROPERTY DAMAGE ONLY,WILLOW ST,Yes,2016,THURSDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,W 10TH AVE & WILLOW ST,W 10TH AVE,W 10TH AVE,15:00-17:59,1,49.262359,-123.121734,1
FRIDAY,VANCOUVER,CASUALTY,ONTARIO ST,Yes,2017,FRIDAY,SINGLE VEHICLE,N,Yes,N,DECEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & ONTARIO ST & W 10TH AVE,E 10TH AVE,E 10TH AVE,06:00-08:59,1,49.262072,-123.104917,1
THURSDAY,VANCOUVER,PROPERTY DAMAGE ONLY,ONTARIO ST,Yes,2018,THURSDAY,SINGLE VEHICLE,N,Yes,N,MAY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & ONTARIO ST & W 10TH AVE,W 10TH AVE,W 10TH AVE,06:00-08:59,1,49.262072,-123.104917,1
TUESDAY,VANCOUVER,CASUALTY,CAMBIE ST,Yes,2018,TUESDAY,SINGLE VEHICLE,N,Yes,N,MARCH,N,VANCOUVER,VANCOUVER,VANCOUVER,Yes,No,LOWER MAINLAND,CAMBIE ST & W 10TH AVE,W 10TH AVE,W 10TH AVE,06:00-08:59,1,49.262239,-123.114914,1
WEDNESDAY,VANCOUVER,CASUALTY,YUKON ST,Yes,2016,WEDNESDAY,UNDETERMINED,N,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,Yes,No,LOWER MAINLAND,W BROADWAY & YUKON ST,W BROADWAY,W BROADWAY,12:00-14:59,1,49.263179,-123.112891,1
WEDNESDAY,VANCOUVER,CASUALTY,GLEN DR,Yes,2015,WEDNESDAY,UNDETERMINED,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 8TH AVE & GLEN DR,E 8TH AVE,E 8TH AVE,06:00-08:59,1,49.263361,-123.081331,1
THURSDAY,VANCOUVER,CASUALTY,GRANDVIEW HWY N,Yes,2015,THURSDAY,SIDE IMPACT,N,Yes,N,SEPTEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E BROADWAY & GRANDVIEW HWY N,E BROADWAY,E BROADWAY,15:00-17:59,1,49.262297,-123.066838,1
SATURDAY,VANCOUVER,CASUALTY,HEMLOCK ST,Yes,2016,SATURDAY,SINGLE VEHICLE,N,Yes,N,JANUARY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,HEMLOCK ST & W 10TH AVE,W 10TH AVE,W 10TH AVE,09:00-11:59,1,49.262591,-123.136141,1
FRIDAY,VANCOUVER,CASUALTY,W BROADWAY,Yes,2018,FRIDAY,UNDETERMINED,N,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,Yes,No,LOWER MAINLAND,BIRCH ST & W BROADWAY,BIRCH ST,BIRCH ST,09:00-11:59,1,49.263519,-123.13372,1
SATURDAY,VANCOUVER,PROPERTY DAMAGE ONLY,ONTARIO ST,Yes,2017,SATURDAY,SIDE IMPACT,N,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,Yes,No,LOWER MAINLAND,E 11TH AVE & ONTARIO ST & W 11TH AVE,E 11TH AVE,E 11TH AVE,21:00-23:59,1,49.261162,-123.104983,1
THURSDAY,VANCOUVER,CASUALTY,ALMA ST,Yes,2017,THURSDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,ALMA ST & W 12TH AVE,W 12TH AVE,W 12TH AVE,09:00-11:59,1,49.261668,-123.185915,1
SATURDAY,VANCOUVER,PROPERTY DAMAGE ONLY,YUKON ST,Yes,2015,SATURDAY,SINGLE VEHICLE,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,W BROADWAY & YUKON ST,W BROADWAY,W BROADWAY,21:00-23:59,1,49.263179,-123.112891,1
SATURDAY,VANCOUVER,CASUALTY,WINDSOR ST,Yes,2016,SATURDAY,SIDE SWIPE - SAME DIRECTION,N,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & WINDSOR ST,E 10TH AVE,E 10TH AVE,15:00-17:59,1,49.261455,-123.08333,1
MONDAY,VANCOUVER,CASUALTY,YUKON ST,Yes,2015,MONDAY,SINGLE VEHICLE,N,Yes,N,DECEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,W 12TH AVE & YUKON ST,W 12TH AVE,W 12TH AVE,18:00-20:59,1,49.260384,-123.112987,1
WEDNESDAY,VANCOUVER,CASUALTY,TRUTCH ST,Yes,2015,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,APRIL,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,TRUTCH ST & W 13TH AVE,W 13TH AVE,W 13TH AVE,09:00-11:59,1,49.260602,-123.176037,1
WEDNESDAY,VANCOUVER,CASUALTY,CLARK DR,Yes,2019,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,MAY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CLARK DR & E 10TH AVE,E 10TH AVE,E 10TH AVE,15:00-17:59,1,49.261417,-123.077602,1
WEDNESDAY,VANCOUVER,CASUALTY,VICTORIA DR,Yes,2015,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & VICTORIA DR,E 10TH AVE,E 10TH AVE,21:00-23:59,1,49.261382,-123.065928,1
FRIDAY,VANCOUVER,PROPERTY DAMAGE ONLY,E 10TH AVE,Yes,2016,FRIDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,COMMERCIAL DR & E 10TH AVE,COMMERCIAL DR,COMMERCIAL DR,21:00-23:59,1,49.261397,-123.069814,1
TUESDAY,VANCOUVER,CASUALTY,OAK ST,Yes,2018,TUESDAY,SINGLE VEHICLE,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,OAK ST & W 10TH AVE,W 10TH AVE,W 10TH AVE,12:00-14:59,1,49.262439,-123.12665,1
WEDNESDAY,VANCOUVER,CASUALTY,ST GEORGE ST,Yes,2015,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & ST GEORGE ST,E 10TH AVE,E 10TH AVE,09:00-11:59,1,49.261543,-123.093016,1
THURSDAY,VANCOUVER,CASUALTY,W 11TH AVE,Yes,2018,THURSDAY,UNDETERMINED,N,Yes,N,MAY,N,VANCOUVER,VANCOUVER,VANCOUVER,Yes,No,LOWER MAINLAND,GRANVILLE ST & W 11TH AVE,GRANVILLE ST,GRANVILLE ST,15:00-17:59,1,49.26171,-123.138572,1
THURSDAY,VANCOUVER,CASUALTY,ALBERTA ST,Yes,2019,THURSDAY,UNDETERMINED,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,ALBERTA ST & W 10TH AVE,W 10TH AVE,W 10TH AVE,09:00-11:59,1,49.262175,-123.111006,1
TUESDAY,VANCOUVER,CASUALTY,GRANDVIEW HWY N,Yes,2016,TUESDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,GRANDVIEW HWY N & NANAIMO ST,NANAIMO ST,NANAIMO ST,15:00-17:59,1,49.258468,-123.056617,1
SATURDAY,VANCOUVER,CASUALTY,OAK ST,Yes,2018,SATURDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,OAK ST & W 12TH AVE,W 12TH AVE,W 12TH AVE,06:00-08:59,1,49.260586000000004,-123.126708,1
MONDAY,VANCOUVER,CASUALTY,LAKEWOOD DR,Yes,2018,MONDAY,SINGLE VEHICLE,N,Yes,N,APRIL,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,GRANDVIEW HWY N & LAKEWOOD DR,GRANDVIEW HWY N,GRANDVIEW HWY N,06:00-08:59,1,49.260645,-123.062059,1
FRIDAY,VANCOUVER,PROPERTY DAMAGE ONLY,MAIN ST,Yes,2016,FRIDAY,SINGLE VEHICLE,N,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & MAIN ST,E 10TH AVE,E 10TH AVE,15:00-17:59,1,49.26201,-123.100996,1
FRIDAY,VANCOUVER,CASUALTY,MAIN ST,Yes,2018,FRIDAY,UNDETERMINED,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & MAIN ST,E 10TH AVE,E 10TH AVE,15:00-17:59,1,49.26201,-123.100996,1
FRIDAY,VANCOUVER,CASUALTY,MANITOBA ST,Yes,2016,FRIDAY,SINGLE VEHICLE,N,Yes,N,NOVEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,MANITOBA ST & W 10TH AVE,W 10TH AVE,W 10TH AVE,12:00-14:59,1,49.262105,-123.106872,1
FRIDAY,VANCOUVER,CASUALTY,W 10TH AVE,Yes,2019,FRIDAY,SINGLE VEHICLE,N,Yes,N,DECEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,W 10TH AVE & YUKON ST,YUKON ST,YUKON ST,06:00-08:59,1,49.262208,-123.112913,1
MONDAY,VANCOUVER,CASUALTY,NA,Yes,2018,MONDAY,SINGLE VEHICLE,N,No,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,KINGSWAY,KINGSWAY,KINGSWAY,12:00-14:59,1,49.262317,-123.098997,1
TUESDAY,VANCOUVER,CASUALTY,NA,Yes,2017,TUESDAY,SINGLE VEHICLE,N,No,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,Yes,No,LOWER MAINLAND,W 10TH AVE,W 10TH AVE,W 10TH AVE,00:00-02:59,1,49.262191,-123.111959,1
TUESDAY,VANCOUVER,CASUALTY,GRANDVIEW HWY N,Yes,2018,TUESDAY,SINGLE VEHICLE,N,Yes,N,FEBRUARY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,GRANDVIEW HWY N & LAKEWOOD DR,LAKEWOOD DR,LAKEWOOD DR,15:00-17:59,1,49.260645,-123.062059,1
MONDAY,VANCOUVER,CASUALTY,SASAMAT ST,Yes,2015,MONDAY,SINGLE VEHICLE,N,Yes,N,MARCH,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,SASAMAT ST & W 14TH AVE,W 14TH AVE,W 14TH AVE,15:00-17:59,1,49.260203,-123.209245,1
TUESDAY,VANCOUVER,CASUALTY,CAMBIE ST,Yes,2016,TUESDAY,SIDE IMPACT,N,Yes,N,NOVEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CAMBIE ST & W 10TH AVE,W 10TH AVE,W 10TH AVE,12:00-14:59,1,49.262239,-123.114914,1
WEDNESDAY,VANCOUVER,CASUALTY,VICTORIA DR,Yes,2015,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E BROADWAY & VICTORIA DR,E BROADWAY,E BROADWAY,12:00-14:59,1,49.262294,-123.065915,1
TUESDAY,VANCOUVER,CASUALTY,E BROADWAY,Yes,2018,TUESDAY,SINGLE VEHICLE,N,Yes,N,MAY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E BROADWAY & VICTORIA DR,VICTORIA DR,VICTORIA DR,15:00-17:59,1,49.262294,-123.065915,1
MONDAY,VANCOUVER,CASUALTY,VICTORIA DR,Yes,2018,MONDAY,SIDE IMPACT,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & VICTORIA DR,E 10TH AVE,E 10TH AVE,06:00-08:59,1,49.261382,-123.065928,1
TUESDAY,VANCOUVER,CASUALTY,HEATHER ST,Yes,2017,TUESDAY,SINGLE VEHICLE,N,Yes,N,FEBRUARY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,HEATHER ST & W 10TH AVE,W 10TH AVE,W 10TH AVE,18:00-20:59,1,49.262334,-123.119922,1
WEDNESDAY,VANCOUVER,CASUALTY,FRASER ST,Yes,2018,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,NOVEMBER,N,VANCOUVER,VANCOUVER,VANCOUVER,Yes,No,LOWER MAINLAND,E BROADWAY & FRASER ST,E BROADWAY,E BROADWAY,15:00-17:59,1,49.262481,-123.089134,1
THURSDAY,VANCOUVER,CASUALTY,NA,Yes,2016,THURSDAY,SINGLE VEHICLE,N,No,Y,JANUARY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,W 10TH AVE,W 10TH AVE,W 10TH AVE,15:00-17:59,1,49.262427,-123.126002,1
TUESDAY,VANCOUVER,CASUALTY,COMMERCIAL DR,Yes,2015,TUESDAY,SINGLE VEHICLE,N,Yes,N,FEBRUARY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,COMMERCIAL DR & E 10TH AVE,E 10TH AVE,E 10TH AVE,06:00-08:59,1,49.261397,-123.069814,1
MONDAY,VANCOUVER,CASUALTY,MANITOBA ST,Yes,2015,MONDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,MANITOBA ST & W 12TH AVE,W 12TH AVE,W 12TH AVE,09:00-11:59,1,49.260314,-123.106987,1
SUNDAY,VANCOUVER,PROPERTY DAMAGE ONLY,W 13TH AVE,Yes,2019,SUNDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,BLENHEIM ST & W 13TH AVE,BLENHEIM ST,BLENHEIM ST,09:00-11:59,1,49.260632,-123.177962,1
FRIDAY,VANCOUVER,CASUALTY,E 11TH AVE,Yes,2019,FRIDAY,SIDE IMPACT,N,Yes,N,OCTOBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CAROLINA ST & E 11TH AVE,CAROLINA ST,CAROLINA ST,15:00-17:59,1,49.260635,-123.091091,1
SUNDAY,VANCOUVER,CASUALTY,KASLO ST,Yes,2015,SUNDAY,SINGLE VEHICLE,N,Yes,N,JUNE,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E BROADWAY & KASLO ST,E BROADWAY,E BROADWAY,12:00-14:59,1,49.262002,-123.04704,1
MONDAY,VANCOUVER,CASUALTY,COLUMBIA ST,Yes,2015,MONDAY,SINGLE VEHICLE,N,Yes,N,MARCH,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,COLUMBIA ST & W 10TH AVE,W 10TH AVE,W 10TH AVE,15:00-17:59,1,49.26215,-123.109491,1
WEDNESDAY,VANCOUVER,CASUALTY,COMMERCIAL DR,Yes,2015,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,COMMERCIAL DR & E BROADWAY,E BROADWAY,E BROADWAY,09:00-11:59,1,49.262326,-123.069794,1
FRIDAY,VANCOUVER,CASUALTY,RENFREW ST,Yes,2016,FRIDAY,SINGLE VEHICLE,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E BROADWAY & RENFREW ST,E BROADWAY,E BROADWAY,18:00-20:59,1,49.261948,-123.044314,1
WEDNESDAY,VANCOUVER,CASUALTY,QUEBEC ST,Yes,2017,WEDNESDAY,SINGLE VEHICLE,N,Yes,N,JANUARY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & QUEBEC ST,E 10TH AVE,E 10TH AVE,15:00-17:59,1,49.262036,-123.103,1
THURSDAY,VANCOUVER,CASUALTY,LAUREL ST,Yes,2015,THURSDAY,SIDE IMPACT,N,Yes,N,JULY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,LAUREL ST & W 10TH AVE,W 10TH AVE,W 10TH AVE,15:00-17:59,1,49.262414,-123.125355,1
SUNDAY,VANCOUVER,CASUALTY,TOLMIE ST,Yes,2015,SUNDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,TOLMIE ST & W 13TH AVE,W 13TH AVE,W 13TH AVE,18:00-20:59,1,49.261153,-123.212231,1
TUESDAY,VANCOUVER,CASUALTY,CLARK DR,Yes,2019,TUESDAY,UNDETERMINED,N,Yes,N,AUGUST,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CLARK DR & E 10TH AVE,E 10TH AVE,E 10TH AVE,12:00-14:59,1,49.261417,-123.077602,1
TUESDAY,VANCOUVER,CASUALTY,CLARK DR,Yes,2018,TUESDAY,SINGLE VEHICLE,N,Yes,N,OCTOBER,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,CLARK DR & E 10TH AVE,E 10TH AVE,E 10TH AVE,15:00-17:59,1,49.261417,-123.077602,1
FRIDAY,VANCOUVER,CASUALTY,GLEN DR,Yes,2015,FRIDAY,SINGLE VEHICLE,N,Yes,N,JANUARY,N,VANCOUVER,VANCOUVER,VANCOUVER,No,No,LOWER MAINLAND,E 10TH AVE & GLEN DR,E 10TH AVE,E 10TH AVE,06:00-08:59,1,49.261443,-123.081407,1
